4.321442000000000228e+00,3.107260000000000133e+00,6.197287899999999894e+01,6.168540200000000340e+01,6.133872199999999708e+01,1.214182000000000095e+00
4.363406999999999591e+00,3.129106999999999861e+00,6.194312999999999647e+01,6.314710199999999674e+01,6.176327500000000015e+01,1.234299999999999953e+00
4.426847999999999672e+00,3.139994000000000174e+00,6.191599599999999981e+01,6.273682399999999859e+01,6.199160799999999938e+01,1.286853999999999942e+00
4.504121999999999737e+00,3.159597000000000211e+00,6.189212400000000258e+01,6.429408300000000054e+01,6.251841000000000292e+01,1.344524999999999970e+00
4.534375999999999962e+00,3.180311000000000110e+00,6.187245500000000220e+01,6.296369599999999878e+01,6.161286499999999933e+01,1.354065999999999992e+00
4.606854000000000227e+00,3.190066999999999986e+00,6.185709700000000311e+01,6.265842099999999704e+01,6.189327999999999719e+01,1.416787000000000019e+00
4.706502000000000407e+00,3.215603999999999907e+00,6.184397599999999784e+01,6.488680999999999699e+01,6.273786199999999980e+01,1.490898000000000057e+00
4.745173999999999559e+00,3.244972999999999885e+00,6.183542899999999776e+01,6.306092799999999698e+01,6.147429999999999950e+01,1.500200999999999896e+00
4.837717999999999741e+00,3.258253999999999984e+00,6.183219100000000168e+01,6.278336699999999837e+01,6.195638300000000243e+01,1.579463999999999979e+00
4.931314999999999671e+00,3.312937999999999938e+00,6.183129600000000181e+01,6.249382399999999649e+01,6.134045799999999815e+01,1.618378000000000094e+00
5.072204000000000157e+00,3.319716999999999807e+00,6.183516600000000096e+01,6.665127599999999575e+01,6.428247799999999756e+01,1.752486999999999906e+00
5.109134000000000064e+00,3.339951999999999810e+00,6.184544700000000006e+01,6.311411300000000324e+01,6.283362999999999943e+01,1.769182000000000032e+00
5.284169999999999590e+00,3.348545000000000105e+00,6.187179700000000082e+01,6.264918500000000279e+01,6.192572799999999944e+01,1.935624999999999929e+00
5.394642000000000159e+00,3.424717999999999929e+00,6.190044900000000183e+01,6.239351299999999867e+01,6.110172299999999979e+01,1.969924000000000008e+00
5.502297999999999689e+00,3.434318000000000204e+00,6.193325800000000214e+01,6.242649099999999862e+01,6.178372199999999737e+01,2.067979999999999929e+00
5.624811000000000227e+00,3.522193999999999825e+00,6.196801599999999866e+01,6.283522800000000075e+01,6.212505000000000166e+01,2.102616999999999958e+00
5.950955000000000439e+00,3.532799999999999940e+00,6.201433000000000106e+01,6.805751800000000173e+01,6.541327699999999368e+01,2.418155000000000054e+00
6.188584999999999781e+00,3.551870999999999778e+00,6.208033700000000010e+01,6.432903299999999547e+01,6.312272600000000011e+01,2.636712999999999862e+00
6.336920000000000108e+00,3.625650999999999957e+00,6.216272000000000020e+01,6.378060500000000133e+01,6.225912100000000038e+01,2.711269000000000151e+00
6.478430000000000355e+00,3.653510999999999953e+00,6.225472800000000007e+01,6.370657700000000290e+01,6.276585399999999737e+01,2.824918999999999958e+00
6.630734999999999602e+00,3.758140000000000036e+00,6.235203400000000329e+01,6.345497900000000158e+01,6.183061599999999913e+01,2.872596000000000149e+00
6.776609999999999800e+00,3.784794000000000214e+00,6.245692100000000124e+01,6.356859200000000243e+01,6.273312800000000067e+01,2.991817000000000171e+00
6.938729999999999620e+00,3.915318000000000076e+00,6.256536700000000195e+01,6.374344299999999919e+01,6.276132599999999684e+01,3.023411999999999988e+00
7.148825000000000429e+00,3.941749999999999865e+00,6.268737600000000043e+01,6.373031600000000196e+01,6.293157200000000273e+01,3.207075000000000120e+00
7.320721999999999952e+00,4.095488999999999713e+00,6.281264699999999834e+01,6.399259899999999845e+01,6.287776199999999704e+01,3.225232999999999794e+00
7.541521999999999615e+00,4.125771000000000299e+00,6.295110799999999784e+01,6.405390199999999368e+01,6.321802900000000136e+01,3.415751000000000204e+00
7.724020999999999582e+00,4.295471000000000039e+00,6.309240799999999894e+01,6.432652299999999457e+01,6.310520600000000258e+01,3.428549999999999986e+00
7.955594999999999750e+00,4.329728000000000243e+00,6.324717499999999859e+01,6.445256799999999942e+01,6.356579599999999886e+01,3.625866999999999951e+00
8.148039000000000698e+00,4.514066999999999830e+00,6.340461499999999972e+01,6.467459100000000660e+01,6.333671199999999857e+01,3.633970999999999840e+00
8.388253000000000625e+00,4.552031000000000382e+00,6.357573800000000119e+01,6.486658500000000060e+01,6.393128600000000006e+01,3.836221999999999799e+00
8.589045000000000485e+00,4.750327000000000410e+00,6.374928799999999995e+01,6.507842999999999734e+01,6.362450799999999873e+01,3.838718000000000075e+00
8.837023999999999546e+00,4.792002000000000095e+00,6.393668600000000168e+01,6.533271799999999985e+01,6.434171299999999860e+01,4.045022000000000340e+00
9.045047000000000281e+00,5.003063000000000038e+00,6.412630599999999959e+01,6.549774200000000235e+01,6.391387900000000144e+01,4.041984000000000243e+00
9.298560999999999410e+00,5.048034999999999606e+00,6.432980100000000334e+01,6.582009899999999902e+01,6.477162199999999359e+01,4.250525999999999804e+00
9.512624999999999886e+00,5.271385999999999683e+00,6.453519900000000575e+01,6.595177499999999782e+01,6.424388899999999580e+01,4.241239000000000203e+00
9.769745999999999597e+00,5.319639999999999702e+00,6.475435099999999977e+01,6.633845499999999618e+01,6.521829999999999927e+01,4.450105999999999895e+00
9.988222000000000378e+00,5.524042999999999815e+00,6.497509800000000268e+01,6.687548800000000426e+01,6.431709299999999985e+01,4.464179999999999815e+00
1.019483999999999924e+01,5.626229000000000369e+00,6.520456099999999822e+01,6.813122599999999807e+01,6.734516899999999850e+01,4.568610999999999756e+00
1.050886400000000087e+01,5.737411999999999956e+00,6.545444799999999930e+01,6.682912399999999309e+01,6.477420800000000156e+01,4.771452000000000027e+00
1.082111199999999940e+01,5.926210000000000200e+00,6.572370200000000295e+01,6.623350499999999386e+01,6.343904500000000013e+01,4.894902000000000086e+00
1.112378200000000028e+01,5.982528000000000290e+00,6.600459200000000237e+01,6.715951499999999896e+01,6.618697400000000641e+01,5.141253999999999991e+00
1.134455600000000075e+01,6.250754999999999839e+00,6.627723699999999951e+01,6.876311499999999910e+01,6.590355700000000638e+01,5.093802000000000163e+00
1.155050499999999936e+01,6.371735000000000149e+00,6.655698200000000497e+01,6.962767800000000307e+01,6.844666300000000092e+01,5.178770000000000095e+00
1.184714400000000012e+01,6.456584999999999575e+00,6.685508900000000665e+01,7.065831000000000017e+01,6.987117800000000045e+01,5.390558000000000405e+00
1.218311300000000053e+01,6.539196999999999704e+00,6.717684800000000678e+01,7.125366200000000561e+01,7.049298100000000034e+01,5.643915999999999933e+00
1.252330000000000076e+01,6.685247999999999635e+00,6.752261199999999519e+01,6.995526099999999303e+01,6.704886600000000385e+01,5.838051000000000101e+00
1.270164199999999965e+01,6.830602999999999980e+00,6.787207200000000284e+01,7.120632200000000012e+01,6.971510299999999916e+01,5.871039999999999814e+00
1.296516599999999997e+01,6.978919000000000317e+00,6.823082399999999836e+01,7.038914499999999919e+01,6.744568599999999492e+01,5.986246999999999652e+00
1.313246900000000039e+01,7.125543000000000404e+00,6.859070900000000393e+01,7.198265800000000070e+01,7.040634199999999510e+01,6.006925999999999988e+00
1.338808700000000051e+01,7.272368000000000166e+00,6.895919200000000160e+01,7.129399100000000544e+01,6.830544999999999334e+01,6.115719000000000349e+00
1.354973799999999962e+01,7.422537000000000162e+00,6.932860900000000015e+01,7.265258000000000038e+01,7.087578600000000506e+01,6.127201999999999593e+00
1.378788199999999975e+01,7.568551000000000251e+00,6.970520000000000493e+01,7.212102500000000305e+01,6.906581900000000473e+01,6.219331000000000387e+00
1.394122400000000006e+01,7.725863000000000369e+00,7.008199899999999616e+01,7.192112000000000194e+01,6.872607399999999700e+01,6.215361999999999831e+00
1.408486800000000017e+01,7.874867000000000061e+00,7.045621800000000690e+01,7.383541099999999346e+01,7.194971499999999764e+01,6.210001000000000104e+00
1.431093399999999960e+01,8.013937000000000310e+00,7.083700500000000488e+01,7.344543500000000336e+01,7.030260499999999979e+01,6.296996000000000038e+00
1.444598300000000002e+01,8.161220999999999393e+00,7.121802599999999472e+01,7.318999499999999614e+01,7.002337599999999895e+01,6.284762999999999877e+00
1.458849000000000018e+01,8.239981999999999474e+00,7.159677299999999889e+01,7.770774799999999516e+01,7.261477700000000368e+01,6.348507999999999818e+00
1.470819900000000047e+01,8.389518000000000697e+00,7.197775199999999529e+01,7.462263500000000249e+01,7.188890100000000416e+01,6.318680999999999770e+00
1.490403200000000083e+01,8.470086000000000226e+00,7.236636599999999930e+01,7.567454499999999484e+01,7.331361400000000117e+01,6.433945999999999721e+00
1.499690599999999918e+01,8.639417999999999154e+00,7.274918800000000374e+01,7.564173900000000117e+01,7.299462099999999509e+01,6.357486999999999888e+00
1.513997999999999955e+01,8.718045000000000044e+00,7.313499299999999437e+01,7.926232100000000003e+01,7.400202899999999318e+01,6.421935000000000393e+00
1.523419799999999924e+01,8.855698999999999543e+00,7.352212000000000103e+01,7.631440000000000623e+01,7.351429000000000258e+01,6.378498999999999697e+00
1.540755000000000052e+01,8.932309999999999306e+00,7.391483300000000156e+01,7.729306800000000521e+01,7.471031999999999584e+01,6.475240000000000329e+00
1.547385399999999933e+01,9.075283000000000655e+00,7.430093899999999962e+01,7.732732400000000439e+01,7.468238800000000310e+01,6.398570000000000313e+00
1.558572799999999958e+01,9.149796000000000262e+00,7.468847100000000694e+01,7.984336899999999559e+01,7.480278800000000672e+01,6.435932000000000208e+00
1.565475400000000050e+01,9.272413999999999490e+00,7.507494499999999960e+01,7.778730000000000189e+01,7.475949099999999703e+01,6.382340000000000124e+00
1.577873100000000051e+01,9.341497999999999635e+00,7.546343400000000656e+01,8.111218300000000170e+01,7.592983200000000465e+01,6.437232999999999983e+00
1.582862199999999930e+01,9.451036000000000215e+00,7.584951599999999416e+01,7.877153800000000672e+01,7.591639700000000346e+01,6.377585999999999977e+00
1.594449599999999911e+01,9.517466000000000648e+00,7.623831699999999501e+01,8.162719699999999534e+01,7.651394700000000171e+01,6.427030000000000243e+00
1.597941400000000023e+01,9.617528999999999328e+00,7.662350600000000611e+01,7.952614599999999712e+01,7.666188800000000469e+01,6.361885000000000012e+00
1.607435800000000015e+01,9.679591999999999530e+00,7.700978399999999624e+01,8.178732300000000066e+01,7.687554900000000657e+01,6.394765999999999728e+00
1.609485700000000108e+01,9.765145999999999660e+00,7.739115999999999929e+01,7.927878599999999665e+01,7.484170500000000459e+01,6.329710999999999643e+00
1.612730099999999922e+01,9.821505999999999403e+00,7.776567900000000577e+01,8.055536700000000394e+01,7.639710200000000384e+01,6.305793999999999677e+00
1.614119200000000021e+01,9.881035000000000679e+00,7.813360699999999781e+01,8.023988300000000606e+01,7.619094800000000589e+01,6.260157000000000416e+00
1.615195599999999843e+01,9.930825000000000458e+00,7.849650800000000572e+01,8.058056600000000458e+01,7.670764200000000699e+01,6.221129999999999605e+00
1.615429400000000015e+01,9.976556000000000424e+00,7.885442700000000116e+01,8.078311899999999923e+01,7.705648800000000165e+01,6.177736999999999590e+00
1.614881000000000100e+01,1.001778799999999947e+01,7.920759200000000533e+01,8.087120099999999923e+01,7.726960800000000518e+01,6.131020999999999610e+00
1.613768100000000061e+01,1.005227099999999929e+01,7.955592300000000705e+01,8.109509300000000565e+01,7.768718699999999444e+01,6.085410999999999682e+00
1.611941099999999949e+01,1.008230600000000088e+01,7.989938700000000438e+01,8.132891100000000506e+01,7.801338199999999290e+01,6.037105000000000388e+00
1.609310599999999880e+01,1.010740999999999978e+01,8.023789899999999875e+01,8.141883099999999729e+01,7.828983300000000156e+01,5.985697000000000045e+00
1.606106700000000131e+01,1.012671100000000024e+01,8.057130100000000539e+01,8.162659499999999468e+01,7.865348099999999931e+01,5.934356000000000186e+00
1.602229799999999926e+01,1.014109200000000044e+01,8.089949400000000423e+01,8.177844199999999830e+01,7.895559699999999737e+01,5.881205999999999712e+00
1.597741800000000012e+01,1.015001400000000054e+01,8.122241900000000214e+01,8.198513800000000629e+01,7.931860399999999345e+01,5.827403999999999584e+00
1.592576700000000045e+01,1.015423599999999915e+01,8.153997400000000084e+01,8.208225299999999436e+01,7.957086900000000185e+01,5.771530000000000271e+00
1.586928400000000039e+01,1.015226000000000006e+01,8.185211200000000531e+01,8.227693899999999871e+01,7.991982299999999384e+01,5.717023000000000188e+00
1.580669800000000080e+01,1.014533800000000063e+01,8.215881400000000667e+01,8.253023500000000467e+01,8.031041700000000105e+01,5.661360000000000170e+00
1.573681700000000028e+01,1.013443999999999967e+01,8.246002000000000010e+01,8.259508499999999742e+01,8.053437800000000379e+01,5.602376999999999718e+00
1.566256699999999924e+01,1.011756399999999978e+01,8.275562999999999647e+01,8.279858400000000529e+01,8.088179800000000341e+01,5.545003000000000348e+00
1.558283199999999979e+01,1.009577400000000047e+01,8.304560999999999638e+01,8.294900499999999965e+01,8.119772299999999632e+01,5.487058000000000213e+00
1.549818100000000065e+01,1.006919899999999934e+01,8.332999599999999418e+01,8.311096999999999468e+01,8.149520099999999445e+01,5.428982000000000419e+00
1.540901099999999957e+01,1.003743899999999911e+01,8.360879799999999307e+01,8.330670899999999790e+01,8.184812200000000360e+01,5.371571999999999569e+00
1.531472199999999972e+01,1.000155499999999975e+01,8.388202699999999368e+01,8.346184499999999673e+01,8.213359099999999557e+01,5.313166999999999973e+00
1.521592000000000056e+01,9.961031999999999442e+00,8.414968600000000265e+01,8.362281799999999521e+01,8.244333600000000217e+01,5.254888000000000225e+00
1.511290499999999959e+01,9.916147000000000489e+00,8.441176699999999755e+01,8.378710200000000441e+01,8.273783899999999392e+01,5.196757999999999988e+00
1.500591400000000064e+01,9.866842999999999364e+00,8.466830400000000623e+01,8.394400799999999663e+01,8.303887199999999780e+01,5.139071000000000389e+00
1.489548800000000028e+01,9.813195999999999586e+00,8.491934899999999686e+01,8.413465899999999920e+01,8.335649100000000544e+01,5.082291999999999810e+00
1.478115400000000079e+01,9.755805000000000504e+00,8.516495899999999608e+01,8.431638300000000186e+01,8.363448300000000302e+01,5.025349000000000288e+00
1.466288100000000050e+01,9.694492000000000331e+00,8.540516599999999414e+01,8.434847999999999502e+01,8.386560099999999807e+01,4.968389000000000166e+00
1.454400599999999955e+01,9.628348000000000795e+00,8.564006799999999942e+01,8.479958299999999838e+01,8.434098099999999931e+01,4.915657999999999639e+00
1.441797500000000021e+01,9.561095999999999151e+00,8.586970100000000627e+01,8.458884399999999459e+01,8.435742199999999968e+01,4.856879000000000168e+00
1.429457999999999984e+01,9.487292999999999310e+00,8.609417700000000195e+01,8.521191399999999305e+01,8.493607299999999327e+01,4.807287999999999784e+00
1.416246399999999994e+01,9.413498000000000587e+00,8.631347800000000348e+01,8.499588799999999367e+01,8.492703199999999697e+01,4.748966000000000243e+00
1.403246200000000066e+01,9.333683999999999870e+00,8.652774100000000601e+01,8.535032699999999295e+01,8.539238699999999938e+01,4.698777999999999899e+00
1.389908900000000003e+01,9.252603000000000577e+00,8.673697500000000105e+01,8.534011800000000392e+01,8.551551100000000361e+01,4.646485000000000198e+00
1.376683799999999991e+01,9.167104999999999393e+00,8.694146499999999378e+01,8.584069100000000674e+01,8.600414299999999912e+01,4.599732999999999628e+00
1.356482500000000080e+01,9.082015000000000171e+00,8.714120800000000600e+01,8.635275300000000698e+01,8.449573499999999626e+01,4.482809999999999739e+00
1.345181900000000041e+01,8.956429999999999225e+00,8.733732600000000446e+01,8.869202400000000353e+01,8.619830299999999568e+01,4.495389000000000301e+00
1.326125900000000080e+01,8.901267000000000706e+00,8.752348800000000040e+01,8.866803699999999822e+01,8.608422099999999944e+01,4.359992000000000090e+00
1.314120499999999936e+01,8.755179000000000045e+00,8.771025099999999952e+01,8.943898000000000081e+01,8.729804199999999526e+01,4.386026000000000202e+00
1.298331499999999927e+01,8.697965999999999198e+00,8.789156499999999994e+01,8.915425100000000214e+01,8.657872799999999813e+01,4.285349000000000075e+00
