8.069000000000000838e+00,4.279558999999999620e-03,-3.167890000000000029e-03,-1.111257000000000043e-03,8.379573000000000320e+03,8.325823000000000320e+03,8.334643000000000029e+03
8.070000999999999536e+00,4.292515999999999693e-03,-3.163379999999999925e-03,-1.129065000000000060e-03,8.423970999999999549e+03,8.347002000000000407e+03,8.329236000000000786e+03
8.070999999999999730e+00,4.292515999999999693e-03,-3.163379999999999925e-03,-1.130107999999999894e-03,8.398103999999999360e+03,8.321228999999999360e+03,8.323926999999999680e+03
8.072001000000000204e+00,4.298655999999999658e-03,-3.160306999999999786e-03,-1.138197999999999988e-03,8.384629999999999200e+03,8.313935999999999694e+03,8.318701999999999316e+03
8.073000000000000398e+00,4.298655999999999658e-03,-3.160306999999999786e-03,-1.138637999999999977e-03,8.369951999999999316e+03,8.299786000000000058e+03,8.313548000000000684e+03
8.073999999999999844e+00,4.318584000000000311e-03,-3.158975999999999972e-03,-1.158626999999999964e-03,8.420233000000000175e+03,8.326423000000000684e+03,8.308492000000000189e+03
8.075001000000000317e+00,4.323096999999999704e-03,-3.159060999999999900e-03,-1.170749999999999916e-03,8.386406999999999243e+03,8.301943999999999505e+03,8.303546000000000276e+03
8.076000000000000512e+00,4.323096999999999704e-03,-3.159060999999999900e-03,-1.163853000000000066e-03,8.348136000000000422e+03,8.274370999999999185e+03,8.298704999999999927e+03
8.077000999999999209e+00,4.353466000000000280e-03,-3.160902000000000156e-03,-1.194752000000000097e-03,8.441639999999999418e+03,8.324849000000000160e+03,8.293986999999999171e+03
8.077999999999999403e+00,4.380878999999999850e-03,-3.162741000000000163e-03,-1.218892999999999973e-03,8.442494000000000597e+03,8.325550999999999476e+03,8.289463999999999942e+03
8.079000000000000625e+00,4.394394999999999725e-03,-3.165265999999999913e-03,-1.229627999999999971e-03,8.377487999999999374e+03,8.279686999999999898e+03,8.285149999999999636e+03
8.080000000000000071e+00,4.394394999999999725e-03,-3.165265999999999913e-03,-1.228776000000000000e-03,8.354031999999999243e+03,8.268619000000000597e+03,8.281043999999999869e+03
8.080999999999999517e+00,4.449587999999999981e-03,-3.172537000000000013e-03,-1.278943999999999958e-03,8.516094999999999345e+03,8.350788000000000466e+03,8.277149999999999636e+03
8.082000999999999991e+00,4.482965000000000214e-03,-3.177377999999999800e-03,-1.308139000000000047e-03,8.456967000000000553e+03,8.319297000000000480e+03,8.273533999999999651e+03
8.083000000000000185e+00,4.519526000000000272e-03,-3.183098999999999998e-03,-1.338688999999999895e-03,8.452538000000000466e+03,8.313207000000000335e+03,8.270226000000000568e+03
8.084001000000000658e+00,4.563313999999999739e-03,-3.189758000000000003e-03,-1.375455999999999944e-03,8.477448000000000320e+03,8.324452999999999520e+03,8.267261000000000422e+03
8.085000000000000853e+00,4.609209999999999870e-03,-3.197424999999999833e-03,-1.412669999999999985e-03,8.491453999999999724e+03,8.327488999999999578e+03,8.264675999999999476e+03
8.086000000000000298e+00,4.661860999999999783e-03,-3.206166999999999784e-03,-1.458368000000000034e-03,8.502295000000000073e+03,8.334623999999999796e+03,8.262514999999999418e+03
8.087001000000000772e+00,4.717927999999999705e-03,-3.216058999999999845e-03,-1.502611999999999958e-03,8.520528000000000247e+03,8.341120999999999185e+03,8.260810999999999694e+03
8.087999999999999190e+00,4.781160999999999918e-03,-3.227180999999999973e-03,-1.554360000000000073e-03,8.555024999999999636e+03,8.358844999999999345e+03,8.259606999999999971e+03
8.089000999999999664e+00,4.849609000000000385e-03,-3.239614999999999943e-03,-1.613113000000000003e-03,8.572680000000000291e+03,8.366393000000000029e+03,8.258950000000000728e+03
8.089999999999999858e+00,4.923297000000000090e-03,-3.253451999999999993e-03,-1.670101999999999915e-03,8.594318999999999505e+03,8.376521000000000640e+03,8.258885000000000218e+03
8.091001000000000332e+00,5.002991000000000035e-03,-3.268785000000000180e-03,-1.734854000000000084e-03,8.618031999999999243e+03,8.386730999999999767e+03,8.259453999999999724e+03
8.092000000000000526e+00,5.088554000000000341e-03,-3.285712000000000094e-03,-1.801723000000000083e-03,8.649707000000000335e+03,8.402950999999999112e+03,8.260700999999999112e+03
8.092999999999999972e+00,5.180640999999999718e-03,-3.304333000000000010e-03,-1.876461000000000058e-03,8.672213999999999942e+03,8.414314000000000306e+03,8.262672000000000480e+03
8.094001000000000445e+00,5.279143000000000030e-03,-3.324755999999999892e-03,-1.955171999999999813e-03,8.705495999999999185e+03,8.431190000000000509e+03,8.265414000000000669e+03
8.095000000000000639e+00,5.384019000000000305e-03,-3.347090000000000048e-03,-2.037167999999999791e-03,8.735922000000000480e+03,8.445682000000000698e+03,8.268975000000000364e+03
8.096000999999999337e+00,5.494848000000000093e-03,-3.371447999999999980e-03,-2.123700000000000067e-03,8.764702999999999520e+03,8.460979999999999563e+03,8.273397000000000844e+03
8.096999999999999531e+00,5.613397000000000005e-03,-3.397947000000000120e-03,-2.215843999999999800e-03,8.803440000000000509e+03,8.481507999999999811e+03,8.278729999999999563e+03
8.098001000000000005e+00,5.738143000000000236e-03,-3.426707000000000190e-03,-2.312156000000000107e-03,8.837076999999999316e+03,8.499263000000000829e+03,8.285021000000000640e+03
8.099000000000000199e+00,5.869430000000000133e-03,-3.457848999999999819e-03,-2.412180999999999787e-03,8.871500000000000000e+03,8.516702999999999520e+03,8.292313000000000102e+03
8.099999999999999645e+00,6.007545000000000419e-03,-3.491496000000000183e-03,-2.516430000000000056e-03,8.907352999999999156e+03,8.536188000000000102e+03,8.300647000000000844e+03
8.101001000000000118e+00,6.152109999999999697e-03,-3.527770999999999858e-03,-2.623738999999999932e-03,8.946569999999999709e+03,8.557158999999999651e+03,8.310068999999999505e+03
8.102000000000000313e+00,6.303323000000000433e-03,-3.566798999999999838e-03,-2.736252000000000215e-03,8.984700000000000728e+03,8.577659999999999854e+03,8.320615999999999985e+03
8.103001000000000786e+00,6.460979999999999848e-03,-3.608701000000000183e-03,-2.852100000000000208e-03,9.023559999999999491e+03,8.598817999999999302e+03,8.332325999999999112e+03
8.103999999999999204e+00,6.624783999999999881e-03,-3.653598999999999996e-03,-2.970441999999999787e-03,9.064444999999999709e+03,8.621934999999999491e+03,8.345234000000000378e+03
8.105000000000000426e+00,6.795126999999999765e-03,-3.701610000000000143e-03,-3.093447999999999944e-03,9.104631999999999607e+03,8.643636000000000422e+03,8.359375000000000000e+03
8.105999999999999872e+00,6.971403999999999622e-03,-3.752848999999999942e-03,-3.219497999999999891e-03,9.147501000000000204e+03,8.668231999999999971e+03,8.374775999999999840e+03
8.106999999999999318e+00,7.153327999999999597e-03,-3.807426000000000040e-03,-3.344971999999999876e-03,9.186224000000000160e+03,8.689325000000000728e+03,8.391467000000000553e+03
8.108000999999999792e+00,7.341028999999999784e-03,-3.865445999999999813e-03,-3.475899000000000176e-03,9.228201999999999316e+03,8.713975000000000364e+03,8.409470999999999549e+03
8.108999999999999986e+00,7.534120000000000053e-03,-3.927004999999999905e-03,-3.607534999999999822e-03,9.273391999999999825e+03,8.739615999999999985e+03,8.428806000000000495e+03
8.110001000000000460e+00,7.732137000000000038e-03,-3.992194999999999598e-03,-3.739155999999999990e-03,9.315961999999999534e+03,8.764298000000000684e+03,8.449489999999999782e+03
8.111000000000000654e+00,7.935127000000000153e-03,-4.061096000000000150e-03,-3.873506000000000084e-03,9.359265999999999622e+03,8.789001000000000204e+03,8.471534999999999854e+03
8.112000000000000099e+00,8.142639000000000127e-03,-4.133780000000000093e-03,-4.008552999999999769e-03,9.402319999999999709e+03,8.815299000000000888e+03,8.494950999999999112e+03
8.112999999999999545e+00,8.354461000000000526e-03,-4.210308000000000279e-03,-4.140200999999999604e-03,9.442306000000000495e+03,8.835995999999999185e+03,8.519743000000000393e+03
8.114000000000000767e+00,8.570322000000000010e-03,-4.290730000000000412e-03,-4.279836000000000404e-03,9.492576999999999316e+03,8.873816999999999098e+03,8.545912000000000262e+03
8.115000999999999465e+00,8.789556999999999926e-03,-4.375083000000000097e-03,-4.414407000000000400e-03,9.533602999999999156e+03,8.894979999999999563e+03,8.573457000000000335e+03
8.115999999999999659e+00,9.012169000000000429e-03,-4.463392000000000054e-03,-4.547268000000000143e-03,9.577210999999999331e+03,8.922768000000000029e+03,8.602369000000000597e+03
8.117001000000000133e+00,9.237300000000000372e-03,-4.555667000000000223e-03,-4.680766000000000267e-03,9.618480999999999767e+03,8.947733000000000175e+03,8.632638000000000829e+03
8.118000000000000327e+00,9.465484999999999177e-03,-4.651904000000000108e-03,-4.812531000000000100e-03,9.663707000000000335e+03,8.977462999999999738e+03,8.664247999999999593e+03
8.118999999999999773e+00,9.695428000000000726e-03,-4.752082999999999828e-03,-4.942676000000000014e-03,9.705263999999999214e+03,9.004764999999999418e+03,8.697182000000000698e+03
8.120001000000000246e+00,9.927122999999999503e-03,-4.856169999999999931e-03,-5.069414000000000385e-03,9.747388999999999214e+03,9.032605999999999767e+03,8.731417999999999665e+03
8.121000000000000441e+00,1.016153000000000022e-02,-4.964111999999999691e-03,-5.199056999999999984e-03,9.796167999999999665e+03,9.064436999999999898e+03,8.766933000000000902e+03
8.122000999999999138e+00,1.039387999999999944e-02,-5.075846000000000177e-03,-5.314629000000000401e-03,9.823756999999999607e+03,9.084634000000000015e+03,8.803692999999999302e+03
8.122999999999999332e+00,1.062800000000000029e-02,-5.191282999999999662e-03,-5.435747999999999795e-03,9.871938000000000102e+03,9.119645000000000437e+03,8.841663000000000466e+03
8.124000999999999806e+00,1.086336000000000072e-02,-5.310320999999999791e-03,-5.551626999999999951e-03,9.913877000000000407e+03,9.145843000000000757e+03,8.880802999999999884e+03
8.125000000000000000e+00,1.109638999999999938e-02,-5.432840999999999886e-03,-5.663841000000000188e-03,9.951123999999999796e+03,9.179772999999999229e+03,8.921075999999999112e+03
8.125999999999999446e+00,1.132937000000000007e-02,-5.558704999999999723e-03,-5.770321000000000131e-03,9.991726000000000568e+03,9.204961999999999534e+03,8.962438000000000102e+03
8.127000999999999920e+00,1.156133999999999981e-02,-5.687758999999999697e-03,-5.873459000000000145e-03,1.003028000000000065e+04,9.236277000000000044e+03,9.004837999999999738e+03
8.128000000000000114e+00,1.179198000000000052e-02,-5.819831000000000136e-03,-5.971680000000000044e-03,1.007032999999999993e+04,9.267013999999999214e+03,9.048231999999999971e+03
8.129001000000000587e+00,1.202059999999999934e-02,-5.954735000000000063e-03,-6.065878000000000242e-03,1.010630999999999949e+04,9.296762000000000626e+03,9.092570999999999913e+03
8.130000000000000782e+00,1.224663999999999961e-02,-6.092267000000000168e-03,-6.154421999999999671e-03,1.014139999999999964e+04,9.326612999999999374e+03,9.137801999999999680e+03
8.131000999999999479e+00,1.246992000000000066e-02,-6.232210000000000180e-03,-6.237397999999999901e-03,1.017937000000000080e+04,9.356215000000000146e+03,9.183865999999999985e+03
8.131999999999999673e+00,1.269032999999999967e-02,-6.374326999999999945e-03,-6.314486999999999704e-03,1.021531999999999971e+04,9.388868000000000393e+03,9.230709000000000742e+03
8.132999999999999119e+00,1.290702999999999989e-02,-6.518371000000000234e-03,-6.388503999999999711e-03,1.024762999999999920e+04,9.419209000000000742e+03,9.278272000000000844e+03
8.134000999999999593e+00,1.311995999999999996e-02,-6.664080999999999651e-03,-6.454599000000000100e-03,1.028164999999999964e+04,9.449939000000000306e+03,9.326495999999999185e+03
8.134999999999999787e+00,1.332876000000000026e-02,-6.811183999999999641e-03,-6.517855000000000350e-03,1.031513999999999942e+04,9.483930000000000291e+03,9.375320999999999913e+03
8.136001000000000261e+00,1.353292000000000037e-02,-6.959390999999999668e-03,-6.572836999999999777e-03,1.034748999999999978e+04,9.511414000000000669e+03,9.424688000000000102e+03
8.137000000000000455e+00,1.373228999999999943e-02,-7.108408000000000088e-03,-6.623569999999999632e-03,1.037885000000000036e+04,9.548032999999999447e+03,9.474531999999999243e+03
8.137999999999999901e+00,1.392634000000000059e-02,-7.257928999999999770e-03,-6.667621999999999785e-03,1.040963999999999942e+04,9.579024999999999636e+03,9.524793999999999869e+03
8.138999999999999346e+00,1.411494999999999937e-02,-7.407638999999999717e-03,-6.706334999999999900e-03,1.043878000000000065e+04,9.608352999999999156e+03,9.575411000000000058e+03
8.140000000000000568e+00,1.429812999999999917e-02,-7.557216000000000281e-03,-6.740531000000000127e-03,1.046906999999999971e+04,9.645595999999999549e+03,9.626323000000000320e+03
8.141000999999999266e+00,1.447486000000000085e-02,-7.706334999999999921e-03,-6.768716000000000142e-03,1.049679999999999927e+04,9.679099000000000160e+03,9.677470999999999549e+03
8.141999999999999460e+00,1.464562999999999976e-02,-7.854662999999999576e-03,-6.791811000000000029e-03,1.052615999999999985e+04,9.711023999999999432e+03,9.728792999999999665e+03
8.143000999999999934e+00,1.480909000000000045e-02,-8.001865000000000366e-03,-6.804726999999999998e-03,1.055005999999999949e+04,9.742560999999999694e+03,9.780228999999999360e+03
8.144000000000000128e+00,1.496622000000000056e-02,-8.147602999999999790e-03,-6.818686000000000018e-03,1.057729999999999927e+04,9.780331000000000131e+03,9.831721999999999753e+03
8.144999999999999574e+00,1.511643000000000014e-02,-8.291540999999999495e-03,-6.826004000000000099e-03,1.060506999999999971e+04,9.814167999999999665e+03,9.883212999999999738e+03
8.146001000000000047e+00,1.525932999999999977e-02,-8.433338999999999766e-03,-6.826272999999999889e-03,1.062805999999999949e+04,9.851849000000000160e+03,9.934647000000000844e+03
8.147000000000000242e+00,1.539474000000000051e-02,-8.572665999999999620e-03,-6.821828999999999740e-03,1.065514999999999964e+04,9.882243000000000393e+03,9.985972999999999956e+03
8.148001000000000715e+00,1.552247999999999996e-02,-8.709187999999999652e-03,-6.812565999999999934e-03,1.067775000000000000e+04,9.918970999999999549e+03,1.003712999999999920e+04
8.148999999999999133e+00,1.564282999999999993e-02,-8.842578000000000243e-03,-6.798407999999999708e-03,1.070159000000000015e+04,9.956014999999999418e+03,1.008807999999999993e+04
8.150000999999999607e+00,1.575448000000000126e-02,-8.972518000000000507e-03,-6.780808999999999621e-03,1.072297999999999956e+04,9.992605999999999767e+03,1.013877000000000044e+04
8.150999999999999801e+00,1.585856000000000071e-02,-9.098692000000000238e-03,-6.759161999999999983e-03,1.074356999999999971e+04,1.002643000000000029e+04,1.018914999999999964e+04
8.151999999999999247e+00,1.595438000000000064e-02,-9.220796999999999327e-03,-6.732450000000000066e-03,1.076931999999999971e+04,1.006444000000000051e+04,1.023917000000000007e+04
8.153000999999999721e+00,1.604229999999999892e-02,-9.338535000000000239e-03,-6.703881000000000076e-03,1.078928000000000065e+04,1.010630999999999949e+04,1.028879000000000087e+04
8.153999999999999915e+00,1.612152000000000029e-02,-9.451627000000000639e-03,-6.669613999999999925e-03,1.081139999999999964e+04,1.014160000000000036e+04,1.033797999999999956e+04
8.155001000000000388e+00,1.619166999999999829e-02,-9.559797999999999560e-03,-6.629615000000000161e-03,1.082696999999999935e+04,1.017619000000000051e+04,1.038669000000000051e+04
8.156000000000000583e+00,1.625383000000000036e-02,-9.662788000000000280e-03,-6.589990999999999904e-03,1.085003000000000065e+04,1.022137999999999920e+04,1.043487999999999920e+04
8.157000999999999280e+00,1.630743999999999944e-02,-9.760352999999999390e-03,-6.547184000000000163e-03,1.086925000000000000e+04,1.025734000000000015e+04,1.048252000000000044e+04
8.157999999999999474e+00,1.635220999999999897e-02,-9.852260999999999311e-03,-6.499529000000000417e-03,1.088859000000000015e+04,1.029971999999999935e+04,1.052957999999999993e+04
8.159000000000000696e+00,1.638867999999999922e-02,-9.938297999999999924e-03,-6.448727999999999926e-03,1.091014999999999964e+04,1.033823999999999978e+04,1.057603000000000065e+04
8.160000999999999394e+00,1.641663999999999971e-02,-1.001825999999999932e-02,-6.397164999999999796e-03,1.092620999999999913e+04,1.038177000000000044e+04,1.062185000000000036e+04
